	-171.368471274	-236.248416327	-153.390705976	-250.614883514	207.22281063	1041.29348632	-714.151062319	1119.52741904;
	452.77166893	-1439.83413276	-128.732236579	1256.79541237	-626.325092425	1856.11642805	472.363705707	351.503107052;
	-29.6574550726	-1083.66650342	-570.221925105	1404.53707631	-809.461472715	606.270603199	924.60391091	-682.815228982;
	223.132073912	-1471.49810456	-140.940835417	1132.74523353	-906.938775283	1587.40617309	395.631937504	336.421000335;
	283.121075554	-1504.00459236	-212.154197493	1209.16421004	-942.358540331	1654.21294553	288.225436819	320.328350808;
	310.643043015	-1374.84529542	-233.921631486	1216.18907378	-568.558959892	1832.07505063	554.124559054	475.112400434;
	469.068226311	-1969.33094444	-115.386597516	1412.35718542	-636.5814548	1607.21631516	228.460270158	290.370518028;
	128.572654313	-874.158683477	-584.264184849	901.733533667	-1115.7607112	1105.96012023	1450.94707603	-60.5512023065;
	226.748752527	-1262.97880341	187.487018223	1002.38688283	-532.847681252	1506.9720838	1326.26725143	-106.517413451;
	-28.016934322	-965.292387116	105.665898743	824.336250569	-552.500112274	1527.96436474	1483.69615295	-167.90952865;
	-216.7546774	-697.958628094	-587.132062335	533.422068558	-1036.70087652	360.460856169	1453.94881831	-301.543960957;
	771.257735655	151.662637772	-92.5140539284	1293.66957298	-708.921643168	410.545638072	871.004089404	-597.658513915;
	-557.89546233	-519.93043872	546.057678393	-346.361685672	760.783714718	-442.175062269	-918.265630065	209.902963551;
	-373.551474504	-225.947961158	535.891816803	-172.14696675	810.612012494	-253.601973599	-790.808289714	258.541276256;
	603.384536618	207.176361648	-126.195461764	1188.45687832	-706.955380655	363.090266355	1033.86457183	-654.428962727;
	642.504253846	68.6348694647	-294.978620023	1029.43604455	-761.102154323	0.0231922745387	829.848876571	-665.244953828;
	-471.669457975	-307.289963634	499.534354741	-66.5638621626	644.73878423	-308.748621998	-625.688492395	126.891798705;
	707.487812823	4.86762896655	-13.8282181407	1213.29924048	-434.431982533	662.272878797	946.19816656	-424.063092868;
	-537.3959437	-611.060312305	560.860675867	-173.229967931	769.063445939	-167.449354536	-696.834009027	404.535190422;
	650.913123633	192.356045173	242.256893654	979.122467974	-513.59977475	51.4508248776	500.413069923	-928.645829582;
	-283.839659648	-613.898117331	503.539761158	207.529354218	611.114805853	-76.790031355	-714.744872853	66.248540203;
	1426.96523287	-370.947547262	483.529442368	1383.94606093	-1121.65391016	1438.37483475	1783.04598374	-1103.94047956;
	-235.122033154	1047.62964526	357.15886634	-339.81004893	-16.3980689808	612.2170799	1050.4797978	-83.894117649;
	641.735491386	886.088777495	466.454642945	273.667024571	-529.527100628	1076.45707409	1034.59565206	-127.155573185;
	447.094709135	770.407712448	667.775065288	52.4230824754	-260.14189954	1495.44601656	837.980092692	269.170734092;
	1305.18699121	-74.8327475696	338.707893477	924.288054859	-877.751702777	2814.37305224	118.380556069	890.471826492;
	1112.02789786	4.45901172466	220.757796958	926.929049955	-1091.48574794	2451.71271735	141.765919354	741.216774118;
	1375.32878573	-0.011754810768	526.974462379	1463.50088024	-1094.15622167	1166.64314383	1119.57561947	-807.919892464;
	772.428577792	883.370424141	-135.023934398	440.312500866	-560.184337078	678.026960882	546.848892459	129.236205907;
	344.471236979	313.937089692	315.218645589	117.978569239	82.5011252892	1489.30074845	636.702724566	709.054505968;
	947.885062338	468.664043482	509.153533974	396.111546735	95.1833667787	1734.22382012	904.85245968	428.406409259;
	478.124105392	235.757911628	-976.681356191	668.772088752	-1048.19085357	-40.5787275707	746.035077419	-855.05479816;
	480.938161371	1957.58897447	-762.942653433	39.5872708383	-981.888008235	-839.988294056	617.291060734	-1031.85660188;
	314.303816358	776.378479206	-1046.49762511	570.8492976	-1033.0271659	-547.42595031	426.133623925	-991.689572479;
	-697.849942958	626.758175022	-787.257884134	-628.982154271	111.117240093	-601.27311309	607.182404001	-59.4488778823;
	-772.068651633	751.132977457	-793.176198038	-772.252928142	185.387383962	-821.553776473	591.261172094	-11.3510243534;
	619.708679509	478.165945883	-1008.83193991	693.094467865	-1045.68778224	-212.092354246	690.273353965	-880.438147434;
	92.1090161871	2143.89055923	-668.959777023	-65.3766663591	-918.718956385	-952.721703177	714.452565777	-940.805294968;
	439.939174733	1902.2419229	-733.713944106	184.02437545	-1086.76972995	-763.891475721	602.271575319	-1240.22459555;
	353.651375775	2084.32709769	-686.054952915	-1.57198249024	-888.294380439	-968.890560588	702.295177577	-902.637600708;
	163.768253918	1986.87050601	-863.058890255	8.43639361265	-793.982611498	-926.721913343	534.001085463	-876.678746958;
	142.734717489	307.297633095	-713.444583652	-174.735804788	188.456075934	709.697696223	-1230.24925533	1013.28657061;
	-473.527883316	846.370544041	385.073420093	-959.806585251	869.53166156	1131.09533136	-897.239791666	1493.13000711;
	124.48740015	-209.236937092	-253.559014552	-433.03270125	257.406349259	610.421502634	-1362.35872034	1089.42306086;
	-449.701058814	-121.20645364	451.357367475	-613.959636575	1219.45780316	1402.784879	-966.277552906	1544.14610175;
	327.168797409	-486.20279061	-54.7629045189	-134.378140951	162.765915943	864.870574555	-1219.60003889	909.034060997;
	-94.0772972679	-55.5502123593	372.033288584	-932.016533152	706.586859448	1103.02754037	-1143.92789328	1292.63448423;
	-169.963136039	524.290811243	222.482382944	-628.275703207	903.246162959	1581.80974919	-641.491598889	1387.63811862;
	116.841962085	342.568495369	-79.1125360539	-464.1684525	610.06712103	1244.21953937	-804.730849136	1248.44859452;
	-312.359872734	-11.6293494946	392.181447059	-779.130828225	1138.18383478	1423.50388328	-895.133395253	1626.11546063;
	-42.4594099116	549.915543357	-180.093133798	-871.06089273	393.798182876	794.000279893	-881.758158819	1243.14251982;
	487.947285763	-311.876732143	102.384549106	755.031412438	-430.732462294	2127.21693291	1322.00186016	260.186208999;
	186.230181404	-405.696879071	139.434068323	409.01215954	-39.0130917329	1968.18792918	1434.31496698	470.852833433;
	521.788560935	-561.521533477	76.6929912495	738.164077989	-519.899957877	2269.38387447	1150.09623364	521.277445954;
	673.878904254	-630.969752906	28.7523910884	958.091050051	-486.843609091	2635.89883282	894.787749289	663.807901794;
	560.52597007	11.160143097	413.004390398	1142.72990288	-185.226159633	2427.23882567	1272.77015828	383.253863535;
	538.212376951	148.214854482	496.728381268	1127.94714514	-225.962442643	2488.08928803	1345.22391138	403.710581962;
	505.567508785	-971.60044749	-7.2795333758	716.268684349	-201.507940648	2234.87424037	1133.13112352	681.786345672;
	530.598623683	-98.1384256864	526.122227014	841.491252216	173.910137065	2470.67871742	1456.61751831	838.569799367;
	814.431627036	81.2355413702	584.187180405	1121.98143118	-237.645115503	2633.49789812	1284.21629666	511.468808931;
	288.445525507	772.274895402	509.940853824	712.50569533	-737.607490291	1352.02602369	1489.844158	-238.176159414;
	852.676583673	557.477685283	367.149203302	902.675551353	-1042.02687883	1122.15330891	859.053274467	-627.215348067;
	662.256373273	428.328236449	458.224476978	568.24314135	-404.401744233	1560.51023807	790.778475886	8.55301247029;
	612.493611422	648.79528255	395.255430438	408.624208013	-524.972804923	1150.15437845	1401.76633132	-172.861697528;
	777.740738686	701.190460855	276.609908164	563.248186104	-681.512622089	1344.4609165	1006.23679318	-272.296367355;
	668.371416646	531.235105444	486.652204472	551.786652897	-562.343286812	1167.41442009	1312.49883641	-205.893649707;
	607.049538399	717.593294833	654.359850567	506.920132465	-618.966363155	1243.58468292	1043.37057998	-128.300965637;
	273.862664215	459.563548326	226.649743548	393.421757506	-182.822764453	889.921989026	1303.04542037	178.306580184;
	780.385580153	73.9231162969	455.503416336	794.227770788	-601.827481438	1543.81190136	534.407889859	-228.994008346;
	865.005229441	371.646742152	359.177553856	560.467185958	-662.255584681	1386.54292898	815.844021925	-336.229049928;
	299.835036032	-163.558000446	466.499910469	491.981014455	-177.051289868	1325.14871445	870.780640466	361.607708162;
	737.448016577	-195.915545883	-715.145579331	-379.013197539	-10.716836697	-2105.92769394	-61.4254234528	-928.981741241;
	557.686817746	-143.875399976	-791.223982909	-283.175813215	-229.724198381	-2086.13402542	-73.4769306873	-1027.70953487;
	743.518328229	-90.2077954293	-533.947618221	-661.594117383	-32.2488767592	-2171.59433386	-124.166726463	-708.10506406;
	642.972587236	-23.9923509977	-557.411820901	-463.24088951	-189.914210783	-1753.0625348	335.353051829	-1067.3993275;
	977.777128139	338.864241754	-13.9643599842	-25.1528604885	-474.020959384	-1338.59859699	-45.9205413142	-1560.26636237;
	568.427886591	592.874755952	-1395.0678734	-247.200639644	-584.670022456	-1047.52448179	452.173218627	-1220.65031936;
	1104.9814135	230.373336872	7.50705883173	147.162608681	-536.741453858	-1437.75192637	-233.886199831	-1618.14540352;
	509.295675608	834.79713879	-1276.06684612	-841.843857753	-379.251955686	-1514.66352658	-15.4412353338	-859.486829933;
	272.806132312	767.830360444	-996.568617216	-1279.51461898	-308.587896572	-2065.95468119	-247.146221579	-775.588768863;
	354.132277095	919.416869664	-1205.27034971	-1016.07017604	-245.368285289	-1723.25697228	-373.810676853	-657.342401104;
	-157.365923869	-493.589228998	-205.711669991	-46.5223270391	-649.009121775	-1877.78111485	-729.031664803	-852.374951064;
	-72.0783128287	-194.471382354	-224.460968295	221.664231841	-379.073403212	-1665.34205269	-762.849134709	-760.529373457;
	-214.524829941	-534.914003288	163.089215605	-38.2131890438	-163.556885989	-1528.51407892	-492.793960845	-806.067976602;
	-299.767226764	-728.850268628	100.197020633	-31.0498486031	-258.044818327	-1703.53810053	-829.165900675	-697.184146315;
	-209.831218647	-297.715730483	-189.089378507	-39.329109592	-513.000688992	-1653.39123979	-833.18454084	-677.336729956;
	-211.76169793	84.9629216743	-343.740554085	-76.8433135648	-572.522265777	-1827.09864762	-955.039882612	-650.770740399;
	-70.0997797365	-375.947447977	-622.30828488	210.558387441	-662.663988611	-1892.49545113	-1000.77500178	-653.300465819;
	-118.356232311	440.671669916	-70.2506928873	-31.8869415579	-210.965089355	-1376.00460921	-521.216346575	-695.838211054;
	276.207313401	-301.650976754	-70.5606054016	442.363312027	-375.030872566	-1651.96888781	-780.91435057	-1108.5703457;
	-64.787986687	-464.499914391	-222.439768394	170.653274303	-581.264156337	-1813.74440592	-1014.66988592	-685.377971994;
	484.99881697	-1442.61522309	311.45178121	1107.56791454	-843.961791378	-757.068209407	656.578114962	-1416.74734036;
	713.232744878	-1830.42213322	526.002928645	1311.5270873	-703.840340264	-193.921499442	541.782684561	-1034.1868602;
	533.980786515	-1604.56733029	409.952200386	1229.32683668	-649.759973357	-354.336829054	621.026000745	-1093.84240486;
	357.777173289	-1254.08672343	68.5104155997	983.049952006	-780.730631294	-981.60971325	623.537378297	-1515.03214513;
	637.256289866	-1294.31464504	69.6003975393	1019.55689965	-854.71700613	-598.678905988	838.22622906	-1205.41651529;
	897.009932633	-1491.77965073	610.648227646	1436.16408789	-858.040059908	-112.305964314	448.29332048	-1195.31387663;
	482.356171091	-1211.92863945	375.859026524	1075.92231978	-912.385437176	-975.262934738	748.768592976	-1592.94047046;
	703.084699314	-1166.39632293	129.462417486	1129.94121249	-825.94199377	-1160.16777021	520.638433922	-1737.35938664;
	625.964417963	-1491.5658535	434.646675575	1142.02778171	-790.823461923	-812.323394068	516.518798476	-1519.27979595;
	560.342026185	-1522.54891462	540.395294702	1229.14064426	-871.737462275	-642.275983548	635.910496839	-1395.50418525;
	-942.603575112	1273.01845987	-521.599098346	-1714.76899313	652.243763804	-1510.9266057	-451.181208306	712.209563295;
	-703.12817378	1329.97860394	-568.376242768	-1313.03632032	473.412682978	-1171.64012051	-151.481818053	381.106767604;
	-553.886756184	1130.52146264	-1418.19568675	-905.4133783	-343.63170245	-2010.60787159	-905.599280062	149.832772236;
	-651.767070352	220.478950706	-503.157195138	-849.687507935	287.257107939	-1911.08257541	-864.899987636	338.998227826;
	-627.529426866	19.2590253439	-470.461943823	-1099.15074695	589.954012899	-1497.88523242	-753.718240206	480.027019316;
	-679.399078626	262.457383626	-688.163298613	-593.454546987	43.9390258951	-2015.86644659	-846.388006098	347.706365696;
	-542.186905519	197.378983797	-440.818048603	-1173.65685251	478.571838548	-1399.33471503	-745.100574739	514.877193173;
	-528.983735107	414.118993309	-329.687423388	-1094.20667183	300.196766823	-1453.8948713	-486.841067542	481.918796677;
	-486.12669138	1093.3457135	-1386.29962911	-799.465131383	-444.919622824	-2186.03546301	-981.421767844	20.4410957438;
	-932.407796841	1058.70785957	-637.242111685	-1475.90694375	564.337527108	-1281.17632659	-460.61219628	579.120736535;
	1180.4845281	953.000858192	990.224268541	723.279767139	-519.772026161	281.910532981	1381.04657167	-1307.06538449;
	1701.228661	439.380970804	382.695532735	1273.37130956	-1274.08632549	-406.719244588	922.582965338	-2380.56609573;
	1284.73527785	815.51612224	928.941513697	780.279229874	-584.948257599	228.478773987	1122.63566071	-1411.11991528;
	1637.1306759	911.543157748	438.947440213	1268.24077594	-1378.37769031	-282.83804096	655.032264364	-2171.99707725;
	2056.43885738	628.796363398	273.293181274	1497.90695729	-1575.21371185	99.2586814306	1097.06307494	-2158.96646424;
	917.386009207	43.7663193532	1086.33528296	673.343507615	160.42139562	580.341648064	1341.00325679	-742.685979071;
	1129.12254757	677.578237664	924.570781672	909.135741513	-390.044380757	186.739232801	1060.61399638	-1314.23170865;
	1552.71760926	883.634713808	973.175049416	1050.03212689	-513.850547973	814.20474398	1311.04959663	-1247.54633968;
	918.649457046	777.635019832	802.194749243	560.867709861	-156.829271723	-202.940581324	989.163515934	-1069.30293448;
	1780.36490153	654.975138931	296.916547953	1253.00064128	-1660.92497806	-731.463562603	933.706869654	-2483.08336369;
	-1238.10673926	-476.280147299	-562.34119028	-1282.04266798	977.061403316	-273.876822511	-889.320505525	1032.73709009;
	-1223.25380574	-387.219840294	-604.880254598	-1109.68387418	651.895199015	-219.134113577	-750.62316432	1141.07418836;
	-1011.55867405	-693.103405549	-743.297809329	-716.535022618	676.445088493	-159.611744717	-988.275109922	1277.94644347;
	-1192.71975826	-192.230623551	-477.593247824	-1085.43129481	822.919061258	-144.712227271	-645.564669371	927.679542918;
	-756.348786003	-1349.78099623	575.396470124	-473.580442614	1017.487273	706.275310155	-575.009026616	1079.23563803;
	-548.2889737	-1354.05598891	468.876362519	-368.369110458	740.165427112	1016.79360927	-570.216633836	1186.58198415;
	-1137.3912169	-780.726224511	16.0273314116	-958.928481826	1005.53159482	173.845672547	-799.562335783	1198.75128834;
	-1208.12453969	-335.43572549	-151.839546252	-1053.21723977	929.574907762	289.924533182	-535.204348713	1177.29839016;
	-452.694759584	-590.529126258	360.693417472	-442.154866487	544.239903103	901.759536633	-290.343140645	1023.13803567;
	-1174.815734	-840.766847705	307.875565572	-790.159018755	1097.46773936	485.270625758	-689.390871259	1337.82787305;
	-689.867126059	-842.850600915	-478.886187789	-391.853198495	459.181962329	830.391119536	-543.528355825	752.183384727;
	-910.795952946	-215.012502331	-1601.23619404	210.691903849	-177.634540612	-458.89952698	-1268.09979336	242.740343006;
	-1109.17065014	-502.971428955	-652.419563039	-755.170530152	925.439118009	714.243465301	-705.491804495	937.093838203;
	-860.80155428	-389.536811694	-218.065795254	-374.188066041	626.125858978	758.87329565	-634.937757003	696.242763017;
	-945.927142879	-877.53727998	-1308.0502738	274.813363997	47.2684227974	18.4968114165	-1155.94304144	438.02850124;
	-878.898276795	-1047.05664378	-1565.47347383	365.241574522	-289.163646154	-146.106205624	-1275.03908977	373.28611533;
	-878.659849853	-394.861835776	-761.162920797	-450.288896071	136.875548194	580.875320729	-601.019138328	713.898223021;
	-496.832876075	-184.403643318	-337.964116831	33.2611140156	215.696567673	1422.67292799	45.118662757	943.137323561;
	-852.958399567	-228.52147501	-1648.7302969	161.268914717	-107.37035796	-449.559407777	-1305.44416865	349.005761818;
	-1124.28459311	-345.389683547	-879.918041764	-458.373370378	138.292513122	-60.6105799997	-872.3465284	607.108407537;
	124.365197434	-269.739406516	104.825755038	376.219304026	-186.543690875	1992.87042973	1234.46895586	867.909529663;
	-72.9725025885	-257.924784637	165.057165617	206.672254395	133.674005861	1727.17996253	1639.8939976	782.528559503;
	647.807028022	-321.802952496	169.321624001	785.248648557	-188.345016509	2196.69993232	957.631840315	738.191876292;
	433.166044965	-165.57547583	68.6603545066	601.067439903	-313.06101053	2170.17859384	1180.91617521	816.396552672;
	235.625249545	-156.898274534	62.6934271443	499.144387774	-288.30864998	2069.01634409	1118.3906959	822.381622116;
	115.654188023	-164.319139639	2.12712506346	379.40138667	-296.806856115	1872.72621726	1110.1512993	832.609423314;
	-557.399118283	575.292495335	-121.546720185	-231.133311436	-213.835583632	537.538511187	1651.50908506	118.852256402;
	-1021.63034495	475.425248278	-466.516281665	-789.887130944	389.887874626	82.9008445181	1694.42975822	567.863822412;
	-521.125094905	429.883147786	6.68747462294	-213.091208353	151.26174968	764.624784108	1896.04694394	280.68797901;
	-265.077408472	241.459261624	251.22824347	5.08304434028	-43.6461571364	1175.73815932	1892.33456546	311.887741731;
	140.61193138	-1553.87259036	4.67603795331	560.304806494	114.77597124	1434.74576168	-563.534721398	648.05718436;
	-164.082708811	-1450.5833598	-129.412718377	378.745453552	250.440141838	1761.33215136	-167.63099036	889.138293862;
	532.370073115	-810.774353185	-512.533557027	1385.99502162	-860.717149028	1057.84381912	846.400808015	-187.148338705;
	-397.519391312	-1630.94587894	-30.7208265781	442.475352779	400.374183737	1179.17735427	-297.667383905	486.775220791;
	595.895567455	-979.879270298	-481.244878909	952.794322961	-637.399699179	1273.10659208	1108.36346851	-164.407520581;
	555.539051674	-912.481947524	-455.054133186	1420.55355447	-958.980219206	1400.96945218	740.556715113	-226.339559625;
	-147.424658076	-1527.7449984	-51.6011773655	544.541649972	154.191272669	1065.30109403	-655.3632464	539.989685607;
	368.519280484	-805.478535689	-186.842738919	1244.31424465	-845.736404508	1349.19588092	672.143589483	-152.09189635;
	114.858301476	-1049.05556714	-565.091200708	1134.12980209	-852.58158605	644.509164778	-848.90135963	19.7508166883;
	167.362502587	-632.908927945	-582.191590672	985.635135017	-737.066799159	685.441896979	427.20511733	-345.623183697;
	179.179276733	-658.598379944	588.985797858	-171.881632626	-212.046077882	-1632.3605388	-375.908917608	-845.309144401;
	470.255708867	-653.326265869	370.747991863	416.75484144	-326.335750113	-1312.92089443	-68.5827843299	-1052.48282893;
	156.6653502	-708.029744572	516.550164746	-113.160081744	-511.327533477	-1810.52582612	-604.732105339	-1035.6355214;
	241.825446182	-798.021652998	509.735051608	-6.86697103213	-206.287312715	-1539.97709373	-207.973345409	-855.02169058;
	224.906637551	97.2786971212	33.8315327574	-266.267186492	-446.291285604	-1602.7941684	-477.45202873	-773.854507738;
	144.695751012	156.324097026	-62.6939747102	135.173052786	-107.768446968	-1216.07214219	-145.851390128	-747.636956969;
	92.2209411593	176.719008995	131.65964291	98.130028031	7.02910880657	-1066.14032176	-148.483001745	-606.522718341;
	193.235489576	264.621487134	83.6319306477	-198.35817243	-239.342376577	-1352.86372144	-260.195213876	-622.447696604;
	-144.559437142	-45.7926948903	42.323283568	-276.140263807	376.005458763	-1466.23752703	-149.09758634	-778.968906427;
	121.935677854	-1210.35196981	391.493037022	122.842115088	-36.8668423272	-1738.19210655	-14.3477626072	-1189.75111202;
	-340.894698779	-649.087212279	-676.790143227	-653.057412958	548.067047726	-465.644709969	-414.582238706	143.256533794;
	-102.916843117	318.813196957	-1182.2397762	-129.25653309	-77.563520595	-376.598932515	-116.489310814	-102.840141338;
	-205.618209151	-441.789090679	-1374.72565237	-74.5771927791	211.847840187	-1026.67441757	-1002.1848074	71.6479813659;
	-144.561589954	-249.2986375	-1172.61478079	-20.0273409499	43.447205958	-630.554327665	-719.289224012	-106.960807321;
	-499.555494496	-546.159213933	-268.093179888	-640.248011805	746.902426036	688.069594428	-13.4516647306	424.406501084;
	-342.222108831	-893.52547465	216.20131904	-340.078355017	728.957485992	912.707724291	-5.40887519749	641.737897652;
	-903.598275432	636.684970426	-762.151330243	-1048.85323528	847.299648205	-181.936877858	-92.3952875704	638.551995825;
	-906.120323137	345.465749532	-593.168461101	-1058.34842887	1182.15799636	-104.664254464	-56.8564711191	501.774366649;
	-688.142229192	453.799264556	-571.903268867	-829.549346253	889.0372717	150.748222295	53.102387066	361.723761502;
	-167.027099867	489.196434202	-942.500108291	-544.439019639	144.799333086	-358.575714986	-149.303344177	-4.33767179505;
	-592.088838742	-187.037273522	-45.059606174	-711.227649551	257.776435293	-1751.26819966	-33.5133437301	-440.294565972;
	-748.957964683	-171.686519401	230.178712828	-907.798736163	442.849395635	-1537.66148092	95.6834686321	-390.70125706;
	-523.736049632	-593.680127995	504.473159714	-692.424992698	433.406534218	-1777.73500426	-41.4234110815	-599.586481218;
	-772.431600348	-99.0659296328	-55.6449065467	-904.365768633	382.080840198	-1961.34801037	-313.382582918	-126.15872133;
	-270.383810361	-387.903258854	307.531835931	-211.434036543	387.797791971	-1642.38351487	185.738484634	-821.404934571;
	-250.674673609	-777.042505299	236.893282287	-318.16096544	419.537164489	-1804.47375962	-16.3620575096	-860.727772545;
	-439.51189757	129.362336377	143.601198047	-768.999545868	317.825499409	-1645.19644655	200.860222426	-623.599926439;
	-208.707029386	-231.680249248	289.592660273	-263.851419934	263.135764745	-2124.41341177	-184.058717428	-917.171659589;
	-228.243824153	-557.148852986	418.51893007	-255.225415803	150.423580067	-1593.06376515	121.422093291	-865.474666443;
	-205.61470104	254.485762872	8.39319881471	-456.305796743	-107.550694318	-1974.26934344	-37.1486121839	-972.485586731;
	-563.325017827	-524.12291707	-719.680529189	-432.777938229	27.6786432174	-2053.54224907	-690.279890015	-895.030128667;
	863.810899842	-1612.07342846	688.625837333	1781.74072079	-926.377332828	529.800865483	-186.235176429	-704.619997397;
	413.217641197	-1139.87137451	496.096482431	1191.3038124	-707.74854178	-289.987817587	164.736770095	-1237.00838;
	898.946245194	-1448.33842124	706.430259638	1764.5349518	-1148.26236343	588.478159028	-56.1979080599	-666.466535196;
	839.169580787	-1637.88406599	730.544775975	1686.51873197	-901.281774671	581.941318663	-194.960474563	-622.912795579;
	1051.97950533	-1620.87151555	831.778089928	1770.79199029	-834.335333181	730.032131374	-323.234078704	-577.189513286;
	-294.104499192	-1156.982694	-341.098779597	14.1771258198	-155.55096477	-698.881762105	-29.0593991517	-736.804713815;
	-489.069926864	-744.226461138	-518.985205898	-451.823531805	262.081811782	-2212.5376141	-853.726822089	-718.888265814;
